Format Version,1.24,Take Name,Take 2024-02-14 04.49.57 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-02-14 04.49.57.671 PM,Capture Start Frame,718672,Total Frames in Take,4534,Total Exported Frames,4534,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001
,ID,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
3697,30.808333,-0.142310,0.706460,-0.691763,-0.046112,113.105446,-737.424133,-674.515869
3698,30.816667,-0.143642,0.703466,-0.694452,-0.047319,114.246040,-737.799561,-669.096069
3699,30.825000,-0.133862,0.702542,-0.697639,-0.042615,110.111107,-738.683472,-664.006653
3700,30.833333,-0.134862,0.700251,-0.699755,-0.042488,111.759644,-738.912048,-659.666077
3701,30.841667,-0.135257,0.698511,-0.701434,-0.042163,112.980186,-739.168945,-656.296204
3702,30.850000,-0.137975,0.697503,-0.701846,-0.043190,115.028160,-739.362183,-655.343567
3703,30.858333,-0.138039,0.697727,-0.701583,-0.043629,114.693581,-739.785156,-655.822327
3704,30.866667,-0.134747,0.699569,-0.700387,-0.043632,110.906258,-740.544373,-658.119751
3705,30.875000,-0.135000,0.702594,-0.697242,-0.044612,109.493050,-741.120667,-664.363831
3706,30.883333,-0.132349,0.706850,-0.693398,-0.045222,105.352165,-741.923706,-672.139465
3707,30.891667,-0.132525,0.714998,-0.685059,-0.043700,104.483383,-742.219727,-688.445068
3708,30.900000,-0.130127,0.724183,-0.675739,-0.044755,98.568062,-742.416382,-706.585327
3709,30.908333,-0.128448,0.735246,-0.663898,-0.046416,91.931190,-741.742920,-729.129333
3710,30.916667,-0.126201,0.747842,-0.649972,-0.048382,84.025070,-739.988586,-755.167847
3711,30.925000,-0.123924,0.759939,-0.636103,-0.050076,76.475586,-737.323364,-780.852417
3712,30.933333,-0.119189,0.772196,-0.622043,-0.050696,67.878174,-733.642517,-806.553406
3713,30.941667,-0.114076,0.783319,-0.608869,-0.051734,58.732235,-729.500061,-830.089722
3714,30.950000,-0.110028,0.793486,-0.596290,-0.052088,51.734062,-724.673218,-852.488220
3715,30.958333,-0.104016,0.802248,-0.585642,-0.051004,45.130951,-720.027588,-871.306091
3716,30.966667,-0.098668,0.809790,-0.576247,-0.049444,40.108444,-715.491516,-887.827942
3717,30.975000,-0.099336,0.815994,-0.567219,-0.050483,37.204185,-710.989868,-902.686157
3718,30.983333,-0.096888,0.822045,-0.558980,-0.048953,35.164059,-706.271912,-916.787170
3719,30.991667,-0.086952,0.827763,-0.552455,-0.045180,30.497169,-702.056885,-928.720764
3720,31.000000,-0.083478,0.833227,-0.544779,-0.044498,27.329344,-696.884766,-941.379639
3721,31.008333,-0.081189,0.838891,-0.536293,-0.045386,22.805498,-691.314941,-954.531555
3722,31.016667,-0.078255,0.844996,-0.526969,-0.046493,17.758577,-684.739685,-968.994629
3723,31.025000,-0.074570,0.851198,-0.517286,-0.048134,11.276506,-677.652954,-983.338196
3724,31.033333,-0.071892,0.857480,-0.507005,-0.050057,5.353098,-669.697754,-998.384705
3725,31.041667,-0.066786,0.863723,-0.496874,-0.051374,-1.588842,-661.544861,-1012.942810
3726,31.050000,-0.062235,0.869603,-0.487034,-0.052107,-7.106030,-653.270447,-1027.064331
3727,31.058333,-0.057605,0.874799,-0.478202,-0.052253,-11.750718,-645.562134,-1039.489990
3728,31.066667,-0.055658,0.878791,-0.470881,-0.053855,-15.999947,-639.098572,-1049.423828
3729,31.075000,-0.052832,0.882589,-0.464053,-0.053859,-18.619562,-632.867249,-1058.984131
3730,31.083333,-0.051480,0.885913,-0.457775,-0.054319,-20.842487,-627.066833,-1067.383057
3731,31.091667,-0.050713,0.889876,-0.449942,-0.055682,-23.924526,-619.826843,-1077.507446
3732,31.100000,-0.048065,0.894076,-0.441641,-0.057188,-28.491541,-611.839600,-1087.904175
3733,31.108333,-0.046020,0.898786,-0.431891,-0.059475,-33.718952,-602.221008,-1099.694580
3734,31.116667,-0.042101,0.903809,-0.421286,-0.062255,-40.815517,-591.249084,-1112.065308
3735,31.125000,-0.038820,0.908895,-0.409804,-0.066815,-49.779579,-579.002991,-1124.638916
3736,31.133333,-0.033778,0.913863,-0.398140,-0.072099,-60.574852,-565.915466,-1136.732056
3737,31.141667,-0.029223,0.918983,-0.385455,-0.077720,-71.605934,-551.437622,-1149.282471
3738,31.150000,-0.025576,0.923175,-0.374277,-0.083728,-82.183693,-538.357910,-1159.772705
3739,31.158333,-0.020961,0.926557,-0.365259,-0.087401,-90.223694,-527.522949,-1167.932495
3740,31.166667,-0.017544,0.928935,-0.358556,-0.090612,-96.529655,-519.219116,-1173.958618
3741,31.175000,-0.016423,0.931142,-0.352393,-0.092328,-99.646233,-511.797852,-1179.618652
3742,31.183333,-0.013251,0.932649,-0.348233,-0.093401,-102.684090,-506.372681,-1183.526367
3743,31.191667,-0.011133,0.934373,-0.343360,-0.094486,-105.379173,-500.271027,-1187.916748
3744,31.200000,-0.008746,0.936338,-0.337479,-0.096451,-109.511772,-492.987701,-1192.747559
3745,31.208333,-0.004276,0.939367,-0.328714,-0.097560,-113.292412,-481.872742,-1200.842041
3746,31.216667,-0.001804,0.942411,-0.319044,-0.100351,-118.539558,-469.742279,-1208.769775
3747,31.225000,0.001080,0.945946,-0.307279,-0.103752,-124.594742,-454.678711,-1218.177734
3748,31.233333,0.005954,0.948763,-0.296843,-0.108156,-132.735886,-440.544403,-1225.588867
3749,31.241667,0.010287,0.951388,-0.287250,-0.110647,-138.137054,-427.487549,-1232.429932
3750,31.250000,0.014311,0.952908,-0.281001,-0.113136,-142.940750,-418.469727,-1236.610840
3751,31.258333,0.016674,0.953926,-0.276858,-0.114444,-145.695175,-412.512207,-1239.043579
3752,31.266667,0.019539,0.954615,-0.274401,-0.114164,-146.226013,-408.550385,-1241.000610
3753,31.275000,0.023330,0.955223,-0.272294,-0.113401,-146.516312,-404.918396,-1242.886963
3754,31.283333,0.026952,0.955625,-0.270583,-0.113310,-147.755600,-401.771484,-1244.129517
3755,31.291667,0.029411,0.956255,-0.267951,-0.113636,-148.900543,-397.671936,-1246.162354
3756,31.300000,0.034332,0.957383,-0.263648,-0.112822,-149.624176,-391.159363,-1249.568970
3757,31.308333,0.038768,0.957739,-0.261170,-0.114122,-152.871002,-386.856934,-1250.839722
3758,31.316667,0.040968,0.958703,-0.256594,-0.115623,-155.561050,-380.231140,-1253.427979
3759,31.325000,0.046122,0.959918,-0.250795,-0.116323,-157.969162,-371.508362,-1257.200562
3760,31.333333,0.048393,0.960448,-0.246608,-0.119926,-163.443649,-365.110474,-1258.436646
3761,31.341667,0.049166,0.960840,-0.242503,-0.124747,-170.112015,-359.035065,-1258.945679
3762,31.350000,0.050322,0.961134,-0.239754,-0.127305,-173.510223,-354.892151,-1259.597900
3763,31.358333,0.051725,0.961204,-0.237546,-0.130323,-177.886826,-351.333740,-1259.519531
3764,31.366667,0.052940,0.961177,-0.236327,-0.132235,-180.638794,-349.195801,-1259.389160
3765,31.375000,0.054806,0.960820,-0.236734,-0.133332,-182.547180,-349.041504,-1258.540283
3766,31.383333,0.055954,0.960587,-0.237357,-0.133431,-182.948441,-349.423981,-1257.963501
3767,31.391667,0.055490,0.960181,-0.239004,-0.133607,-182.985703,-351.409027,-1256.622803
3768,31.400000,0.056356,0.959795,-0.240351,-0.133598,-183.180511,-352.748840,-1255.708374
3769,31.408333,0.057159,0.959386,-0.241613,-0.133917,-183.722488,-353.963379,-1254.821045
3770,31.416667,0.059321,0.958719,-0.243398,-0.134524,-185.213211,-355.513306,-1253.387085
3771,31.425000,0.060699,0.958042,-0.245602,-0.134721,-185.987762,-357.878723,-1251.751953
3772,31.433333,0.061191,0.957624,-0.247417,-0.134152,-185.387604,-360.040894,-1250.662964
3773,31.441667,0.063178,0.956663,-0.250766,-0.133870,-185.720505,-363.704346,-1248.519165
3774,31.450000,0.063936,0.955914,-0.253737,-0.133258,-185.254745,-367.250763,-1246.613281
3775,31.458333,0.063231,0.955264,-0.257167,-0.131675,-182.906570,-371.785461,-1244.793945
3776,31.466667,0.063209,0.954096,-0.261855,-0.130910,-182.090347,-377.663208,-1241.558960
3777,31.475000,0.061765,0.952666,-0.268221,-0.129111,-179.249802,-385.982422,-1237.494263
3778,31.483333,0.061366,0.950341,-0.276972,-0.127955,-177.846924,-396.964783,-1231.008789
3779,31.491667,0.058600,0.946723,-0.289968,-0.127284,-176.072083,-413.396393,-1220.565552
3780,31.500000,0.056753,0.943294,-0.301932,-0.125746,-173.449142,-428.395233,-1210.805786
3781,31.508333,0.054200,0.938764,-0.316471,-0.125021,-171.473831,-446.195770,-1197.856445
3782,31.516667,0.054170,0.933681,-0.331052,-0.125340,-172.071030,-463.243011,-1183.629517
3783,31.525000,0.053463,0.929739,-0.342015,-0.125511,-172.148071,-476.125580,-1172.492065
3784,31.533333,0.053598,0.927174,-0.348546,-0.126453,-173.341599,-483.502563,-1165.610718
3785,31.541667,0.054596,0.926079,-0.351049,-0.127126,-174.545715,-486.122253,-1162.989258
3786,31.550000,0.056764,0.924997,-0.352861,-0.129023,-177.928192,-487.489563,-1160.606812
3787,31.558333,0.058698,0.923570,-0.355655,-0.130696,-180.815384,-489.917877,-1157.444214
3788,31.566667,0.059440,0.920717,-0.362102,-0.132772,-183.885895,-496.536743,-1150.055176
3789,31.575000,0.060691,0.916780,-0.371470,-0.133574,-185.610672,-506.353333,-1139.764160
3790,31.583333,0.059627,0.910780,-0.385569,-0.135136,-186.836533,-521.368103,-1123.554688
3791,31.591667,0.058370,0.903280,-0.402672,-0.136138,-187.077942,-539.233215,-1103.608276
3792,31.600000,0.053659,0.894552,-0.421790,-0.137807,-185.921143,-559.360840,-1079.872070
3793,31.608333,0.040442,0.885982,-0.440152,-0.140234,-180.404770,-580.248535,-1055.123169
3794,31.616667,0.034784,0.876322,-0.459325,-0.140963,-176.175430,-599.207520,-1029.555176
3795,31.625000,0.036046,0.868641,-0.473849,-0.140109,-174.462662,-611.766663,-1010.346985
3796,31.633333,0.037099,0.863399,-0.483310,-0.139920,-174.208038,-619.708008,-997.070374
3797,31.641667,0.040866,0.860384,-0.488427,-0.139672,-175.941528,-623.174561,-989.981262
3798,31.650000,0.046018,0.858837,-0.490570,-0.140081,-179.679550,-623.695923,-986.734497
3799,31.658333,0.051035,0.858445,-0.490392,-0.141364,-184.319427,-622.112305,-986.665833
3800,31.666667,0.053958,0.858804,-0.488774,-0.143681,-189.166489,-619.713257,-987.910034
3801,31.675000,0.058318,0.859198,-0.487274,-0.144714,-193.376938,-617.269409,-989.630859
3802,31.683333,0.062419,0.858562,-0.487518,-0.145947,-197.429337,-616.295471,-988.906250
3803,31.691667,0.064512,0.856528,-0.490346,-0.147505,-200.295715,-617.873108,-984.578491
3804,31.700000,0.067107,0.852695,-0.496320,-0.148574,-202.798340,-621.876221,-975.921936
3805,31.708333,0.087496,0.843651,-0.508792,-0.147404,-214.619370,-625.485718,-959.768433
3806,31.716667,0.089116,0.837037,-0.519106,-0.148175,-216.140869,-632.488770,-944.667236
3807,31.725000,0.090782,0.828615,-0.532113,-0.148363,-217.178131,-640.980835,-925.358398
3808,31.733333,0.096870,0.820058,-0.544597,-0.146746,-219.503082,-647.852417,-907.326538
3809,31.741667,0.099810,0.813282,-0.554376,-0.145870,-220.474518,-653.453979,-892.539062
3810,31.750000,0.108979,0.807802,-0.561275,-0.143351,-224.426224,-655.397156,-882.983948
3811,31.758333,0.118309,0.803689,-0.565466,-0.142603,-230.572662,-655.078857,-877.060364
3812,31.766667,0.128084,0.802024,-0.565737,-0.142459,-237.853394,-652.104492,-877.085205
3813,31.775000,0.133752,0.801750,-0.564286,-0.144530,-244.329956,-648.733887,-878.976562
3814,31.783333,0.139748,0.802189,-0.561822,-0.146014,-250.255051,-644.695435,-882.799561
3815,31.791667,0.144868,0.801180,-0.561459,-0.147945,-256.037323,-641.852234,-883.185303
3816,31.800000,0.146966,0.800249,-0.561875,-0.149327,-259.164948,-640.782410,-882.220642
3817,31.808333,0.150725,0.796664,-0.565688,-0.150350,-263.238312,-641.079224,-876.167114
3818,31.816667,0.154292,0.794316,-0.568463,-0.148682,-264.363098,-641.831726,-872.821655
3819,31.825000,0.155871,0.790802,-0.573238,-0.147425,-264.337738,-644.247314,-866.196411
3820,31.833333,0.155678,0.789171,-0.576190,-0.144840,-261.647827,-646.843262,-862.822754
3821,31.841667,0.159185,0.786112,-0.580123,-0.141934,-261.315857,-648.650940,-858.238586
3822,31.850000,0.158841,0.784614,-0.582770,-0.139749,-258.789551,-650.998657,-855.215576
3823,31.858333,0.158037,0.783275,-0.585218,-0.137928,-256.299561,-653.222656,-852.278992
3824,31.866667,0.161549,0.780339,-0.588596,-0.136116,-257.112915,-654.185730,-848.051941
3825,31.875000,0.160834,0.781145,-0.588274,-0.133709,-254.137192,-655.249207,-849.648254
3826,31.883333,0.164805,0.780420,-0.588623,-0.131559,-254.888947,-654.748657,-850.516418
3827,31.891667,0.162415,0.781600,-0.587859,-0.130939,-252.271378,-655.535461,-852.317139
3828,31.900000,0.164910,0.783264,-0.585667,-0.127659,-250.560760,-654.827881,-857.643616
3829,31.908333,0.163702,0.784672,-0.584384,-0.126438,-248.186295,-655.126587,-860.528076
3830,31.916667,0.160364,0.785626,-0.584044,-0.126362,-245.365463,-656.230896,-861.408752
3831,31.925000,0.159324,0.786056,-0.583934,-0.125509,-243.527969,-656.866211,-862.187561
3832,31.933333,0.159807,0.786151,-0.583970,-0.124125,-242.369965,-657.268494,-862.966919
3833,31.941667,0.156960,0.786627,-0.584193,-0.123696,-239.659912,-658.686340,-862.963501
3834,31.950000,0.154405,0.787398,-0.583882,-0.123469,-237.401581,-659.712830,-863.706360
3835,31.958333,0.154353,0.787619,-0.583809,-0.122467,-236.198746,-660.226318,-864.515137
3836,31.966667,0.153292,0.788508,-0.583039,-0.121747,-234.410339,-660.663452,-866.418030
3837,31.975000,0.150451,0.790938,-0.580456,-0.121870,-232.002243,-660.494507,-870.979187
3838,31.983333,0.148008,0.794419,-0.576340,-0.121757,-229.802536,-659.464172,-877.789246
3839,31.991667,0.145443,0.797350,-0.572809,-0.122347,-228.239548,-658.550293,-883.490112
3840,32.000000,0.143965,0.800193,-0.569073,-0.122969,-227.471344,-657.023560,-889.450134
3841,32.008333,0.139460,0.804509,-0.563902,-0.123823,-224.575256,-655.582825,-897.427673
3842,32.016667,0.135327,0.808171,-0.559442,-0.124783,-222.114090,-654.118347,-904.211304
3843,32.025000,0.131527,0.811257,-0.555659,-0.125719,-220.007782,-652.749268,-909.816650
3844,32.033333,0.127192,0.812854,-0.554016,-0.127109,-218.073257,-652.627686,-911.937744
3845,32.041667,0.121360,0.815097,-0.551929,-0.127526,-213.957611,-652.955383,-915.026306
3846,32.050000,0.114760,0.817335,-0.549953,-0.127851,-209.163788,-653.546631,-917.932800
3847,32.058333,0.103263,0.820053,-0.548032,-0.128498,-201.143494,-655.517090,-920.311951
3848,32.066667,0.093802,0.822816,-0.545622,-0.128342,-193.852097,-656.799255,-923.707703
3849,32.075000,0.084060,0.825795,-0.542784,-0.127996,-186.064377,-657.871643,-927.886536
3850,32.083333,0.074071,0.829075,-0.539355,-0.127452,-177.942123,-658.576294,-933.058044
3851,32.091667,0.051429,0.835345,-0.531674,-0.129908,-164.492569,-659.125305,-942.606262
3852,32.100000,0.044302,0.839669,-0.525745,-0.128783,-158.255295,-657.170654,-951.544006
3853,32.108333,0.038789,0.842840,-0.520971,-0.129253,-154.914108,-655.142212,-958.338440
3854,32.116667,0.035041,0.846296,-0.515543,-0.129499,-152.643677,-652.158936,-966.265320
3855,32.125000,0.032927,0.849681,-0.509831,-0.130506,-152.650711,-648.251282,-974.160522
3856,32.133333,0.032338,0.852825,-0.504144,-0.132222,-154.638580,-643.752869,-981.764709
3857,32.141667,0.030600,0.855631,-0.499046,-0.133838,-155.658463,-639.792114,-988.533997
3858,32.150000,0.029753,0.858199,-0.494411,-0.134785,-156.599823,-636.033020,-994.770264
3859,32.158333,0.028011,0.859492,-0.491874,-0.136195,-157.283173,-633.951050,-997.837524
3860,32.166667,0.026858,0.860875,-0.489550,-0.136062,-156.484726,-632.226013,-1001.228088
3861,32.175000,0.024662,0.862072,-0.487604,-0.135887,-154.935898,-631.086975,-1004.022461
3862,32.183333,0.022441,0.863406,-0.485507,-0.135312,-152.899063,-629.929871,-1007.181885
3863,32.191667,0.017651,0.864709,-0.483339,-0.135459,-149.882797,-629.218323,-1010.116577
3864,32.200000,0.012228,0.866516,-0.480383,-0.135026,-145.834564,-628.057007,-1014.344116
3865,32.208333,0.007698,0.868602,-0.476833,-0.134543,-142.318649,-626.208374,-1019.415833
3866,32.216667,0.002364,0.870698,-0.473011,-0.134683,-139.187317,-624.214233,-1024.472778
3867,32.225000,-0.005522,0.873336,-0.467889,-0.135398,-135.203156,-621.558533,-1030.853027
3868,32.233333,-0.009817,0.876240,-0.462507,-0.134891,-132.325424,-617.907715,-1038.091553
3869,32.241667,-0.011976,0.878245,-0.458591,-0.135048,-131.560959,-614.899963,-1043.150513
3870,32.250000,-0.013141,0.879609,-0.455937,-0.135046,-130.923203,-612.725769,-1046.786499
3871,32.258333,-0.012930,0.880507,-0.454166,-0.135176,-131.373016,-611.021606,-1049.173584
3872,32.266667,-0.013412,0.881260,-0.452627,-0.135387,-131.413162,-609.654602,-1051.249512
3873,32.275000,-0.014441,0.882267,-0.450757,-0.134964,-130.452362,-608.104736,-1053.929688
3874,32.283333,-0.016814,0.883268,-0.448894,-0.134352,-128.225006,-606.844177,-1056.726196
3875,32.291667,-0.018948,0.884259,-0.447141,-0.133384,-125.770462,-605.666199,-1059.388306
3876,32.300000,-0.021596,0.885393,-0.445012,-0.132576,-123.234985,-604.264343,-1062.372314
3877,32.308333,-0.024122,0.886936,-0.442107,-0.131541,-120.797409,-602.156311,-1066.215698
3878,32.316667,-0.027646,0.888714,-0.438568,-0.130692,-117.874001,-599.484680,-1070.876099
3879,32.325000,-0.034113,0.891578,-0.432915,-0.128494,-111.957664,-595.476074,-1078.290161
3880,32.333333,-0.042107,0.894188,-0.427036,-0.127655,-106.835648,-591.318176,-1085.427246
3881,32.341667,-0.051053,0.896443,-0.421536,-0.126848,-100.872505,-587.439697,-1092.207397
3882,32.350000,-0.053431,0.899106,-0.416599,-0.123282,-95.562469,-583.008362,-1099.325806
3883,32.358333,-0.057159,0.901134,-0.412216,-0.121529,-91.596298,-579.302002,-1105.000122
3884,32.366667,-0.062973,0.903057,-0.407580,-0.120006,-86.923225,-575.670776,-1110.648560
3885,32.375000,-0.068021,0.904115,-0.404545,-0.119555,-83.871407,-573.504700,-1114.031494
3886,32.383333,-0.073275,0.905091,-0.401954,-0.117788,-79.146088,-571.795227,-1117.160522
3887,32.391667,-0.077447,0.905203,-0.401239,-0.116693,-75.405640,-571.823059,-1118.126465
3888,32.400000,-0.081695,0.905169,-0.400930,-0.115108,-70.920578,-572.221863,-1118.794800
3889,32.408333,-0.085807,0.905063,-0.400468,-0.114559,-67.740089,-572.542480,-1119.371948
3890,32.416667,-0.092884,0.904585,-0.400107,-0.114076,-62.846581,-573.171936,-1119.955078
3891,32.425000,-0.100449,0.904932,-0.397633,-0.113562,-58.123207,-571.765442,-1122.819946
3892,32.433333,-0.108762,0.905376,-0.394601,-0.112938,-53.042099,-569.746948,-1126.396851
3893,32.441667,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3894,32.450000,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3895,32.458333,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3896,32.466667,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3897,32.475000,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3898,32.483333,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3899,32.491667,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3900,32.500000,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3901,32.508333,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3902,32.516667,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3903,32.525000,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3904,32.533333,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3905,32.541667,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3906,32.550000,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3907,32.558333,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3908,32.566667,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3909,32.575000,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3910,32.583333,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3911,32.591667,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3912,32.600000,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3913,32.608333,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3914,32.616667,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3915,32.625000,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3916,32.633333,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3917,32.641667,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3918,32.650000,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
3919,32.658333,-0.115366,0.905681,-0.392160,-0.112441,-49.008820,-568.136292,-1129.246704
