Frame,time,X_rot,Y_rot,Z_rot,W_rot,X_bod,Y_bod,Z_bod,X_mkr1,Y_mkr1,Z_mkr1,X_mkr2,Y_mkr2,Z_mkr2,X_mk3,Y_mkr3,Z_mkr3,X_mkr4,Y_mkr4,Z_mkr4
4424,36.866667,0.050940,0.575137,-0.815682,-0.035849,-32.606133,-734.098022,-510.575775,-8.243763,-56.704319,-754.007080,54.305458,-2.991330,-741.981934,119.511726,-29.586481,-749.070129,61.952110,-140.575897,-763.603943
4425,36.875000,0.044488,0.577304,-0.814672,-0.032407,-22.827734,-737.110474,-512.677246,-8.869514,-58.232853,-752.984070,52.936615,-3.852704,-741.125610,118.196686,-29.645699,-748.545471,62.328838,-141.220062,-763.410645
4426,36.883333,0.036422,0.580011,-0.813270,-0.029217,-11.339754,-740.370178,-515.663879,-9.762099,-59.875484,-751.595398,51.870686,-4.509347,-740.625916,117.171646,-29.586473,-748.180359,62.940559,-141.731857,-763.485535
4427,36.891667,0.029330,0.581285,-0.812757,-0.025966,-0.906173,-742.587158,-516.477844,-10.266844,-61.460106,-750.567627,50.872440,-5.126713,-740.213806,116.090141,-29.337175,-747.991577,63.244312,-142.263718,-763.042542
4428,36.900000,0.020033,0.583320,-0.811659,-0.023380,11.266388,-745.216187,-518.322998,-11.302926,-63.260742,-748.809937,49.255116,-6.061068,-738.826416,114.962410,-29.186750,-747.656799,63.461391,-142.762909,-762.654907
4429,36.908333,0.012546,0.587026,-0.809230,-0.019750,22.450176,-748.626770,-523.538879,-12.037046,-64.992523,-747.525513,48.307655,-6.704978,-738.170593,113.831032,-29.172434,-747.067871,64.086555,-143.300003,-762.828247
4430,36.916667,0.008443,0.589994,-0.807211,-0.015704,30.199568,-751.275574,-527.814209,-12.341097,-66.467896,-746.821655,47.218842,-7.506136,-737.168640,112.778877,-29.301868,-746.131531,64.482727,-143.814072,-762.759705
4431,36.925000,0.004657,0.592997,-0.805086,-0.012962,36.392914,-753.963257,-532.014771,-12.822370,-67.950409,-745.820007,46.303856,-8.497324,-736.049500,111.908607,-29.669538,-745.133240,64.605164,-144.457764,-762.503906
4432,36.933333,0.000411,0.596313,-0.802682,-0.010611,42.925354,-756.715332,-536.955139,-13.275503,-69.443329,-744.775513,45.630573,-9.331653,-735.094421,111.281898,-30.072338,-744.307983,64.951523,-145.103714,-762.551147
4433,36.941667,-0.003613,0.599720,-0.800169,-0.007202,49.990463,-759.540222,-541.879150,-13.670286,-71.109894,-743.661316,44.664787,-10.398254,-733.854126,110.185997,-30.570414,-742.963257,65.207321,-145.815125,-762.278259
4434,36.950000,-0.008990,0.602900,-0.797758,-0.003554,58.774513,-762.149780,-546.381226,-14.022011,-72.926750,-742.392029,43.421856,-11.619450,-732.222351,109.017761,-31.038345,-741.717468,65.546616,-146.517807,-761.862427
4435,36.958333,-0.015919,0.606565,-0.794874,-0.000050,69.105713,-764.865234,-551.685730,-14.595587,-74.870590,-740.519409,42.322487,-12.722467,-730.641785,107.553085,-31.442776,-740.184631,65.944626,-147.212219,-761.427307
4436,36.966667,-0.021495,0.609766,-0.792280,0.003855,78.262695,-767.093140,-556.258911,-15.062094,-76.691605,-738.577515,41.440052,-13.778392,-729.237061,105.979622,-31.940252,-738.363831,66.406090,-147.844894,-760.995422
4437,36.975000,-0.028099,0.612495,-0.789953,0.005944,87.082970,-768.966980,-560.068909,-15.532366,-78.392448,-736.425842,40.786575,-14.758960,-727.729858,104.776756,-32.387344,-736.840332,66.737259,-148.365646,-760.325378
4438,36.983333,-0.035410,0.615865,-0.787016,0.007872,96.495522,-770.925476,-565.217712,-15.806433,-80.009308,-734.431274,39.364166,-16.006117,-725.278015,103.895622,-32.695492,-735.618713,66.930931,-148.912079,-759.628601
4439,36.991667,-0.048417,0.619598,-0.783396,0.006724,109.549637,-772.739685,-571.738342,-16.711966,-81.776100,-731.341370,38.305046,-17.073812,-723.008972,103.292007,-32.797447,-734.742188,67.225479,-149.300232,-759.149719
4440,37.000000,-0.057376,0.622260,-0.780667,0.007776,120.113388,-773.823608,-576.628906,-17.192997,-83.414124,-729.106995,37.701355,-17.961525,-721.569702,102.454002,-32.834538,-733.712708,67.628677,-149.530609,-758.821228
4441,37.008333,-0.065211,0.625706,-0.777263,0.010131,130.336411,-775.054321,-582.930420,-17.859081,-85.052292,-727.028564,36.686260,-18.960993,-719.850647,101.429321,-32.893055,-732.383423,68.029739,-149.812057,-758.580627
4442,37.016667,-0.071780,0.631070,-0.772280,0.013516,139.744858,-776.930664,-592.527100,-18.689434,-86.659531,-724.948669,35.633736,-20.125282,-717.894592,100.111893,-33.194138,-730.515747,68.397064,-150.034958,-758.589966
4443,37.025000,-0.079926,0.637789,-0.765869,0.016779,150.666016,-778.962646,-605.014954,-20.020111,-88.855156,-721.713684,35.011738,-21.101742,-716.380310,98.779800,-33.684959,-728.400513,68.761963,-150.240265,-758.809082
4444,37.033333,-0.085395,0.645396,-0.758779,0.020643,159.153809,-781.167847,-619.081970,-20.457182,-90.671028,-719.950867,34.316055,-22.247295,-714.262512,97.607529,-34.228390,-726.298523,69.087837,-150.413345,-759.264526
4445,37.041667,-0.088828,0.651440,-0.753155,0.022198,163.559280,-783.043396,-630.173096,-20.668039,-91.933319,-718.803162,33.821228,-23.402958,-712.340027,97.165710,-34.813644,-724.813843,69.114754,-150.572800,-759.473145
4446,37.050000,-0.091514,0.657680,-0.747383,0.022367,165.978226,-784.948914,-641.711731,-21.073256,-92.693794,-717.513550,33.342278,-24.494993,-710.155151,97.076530,-35.381126,-723.466370,69.148148,-150.698471,-759.915283
4447,37.058333,-0.093109,0.663690,-0.741882,0.021414,166.279327,-786.871521,-652.802307,-21.215271,-93.379326,-716.648865,33.187607,-25.514639,-708.139038,97.278908,-36.031887,-722.319763,69.023758,-150.786041,-760.371216
4448,37.066667,-0.094203,0.669126,-0.736879,0.020148,165.591614,-788.546509,-662.542908,-21.251123,-93.932022,-715.815063,33.032265,-26.566402,-706.084473,97.307587,-36.591759,-720.940552,68.629379,-150.836990,-760.408997
4449,37.075000,-0.093675,0.675451,-0.731135,0.020799,164.842239,-790.104431,-673.618042,-21.130068,-94.417053,-715.193298,33.021095,-27.352385,-704.174683,96.924545,-37.224148,-719.047913,68.474350,-150.784912,-760.627319
4450,37.083333,-0.094232,0.680975,-0.725922,0.020757,164.716263,-791.246826,-683.557373,-20.937595,-94.913246,-714.519775,32.844219,-28.198853,-702.075806,96.828392,-37.692997,-717.540405,68.335342,-150.686584,-760.704529
4451,37.091667,-0.093738,0.686443,-0.720821,0.020662,163.455704,-792.252869,-693.150391,-20.410915,-95.216873,-714.140198,32.882473,-28.952005,-700.061462,96.701698,-38.095810,-715.851135,68.050224,-150.448364,-760.635681
4452,37.100000,-0.093247,0.693786,-0.713788,0.021751,163.398788,-793.024109,-706.753052,-19.567150,-95.644417,-714.083679,32.935131,-29.676674,-697.719177,96.600647,-38.534859,-714.077148,68.135574,-150.045837,-761.153992
4453,37.108333,-0.092263,0.701042,-0.706783,0.022005,162.033249,-793.634094,-720.033936,-18.703915,-95.845428,-713.832825,32.906601,-30.426872,-695.118774,96.706474,-38.931099,-712.296387,67.796417,-149.601471,-761.263672
4454,37.116667,-0.093117,0.708685,-0.699061,0.020245,160.444824,-793.784851,-734.536560,-18.420671,-95.855202,-712.532104,33.201115,-30.893087,-692.517761,96.988411,-39.246094,-710.449707,67.490082,-148.825439,-761.536560
4455,37.125000,-0.094141,0.716369,-0.691148,0.016338,156.723465,-793.811157,-749.126587,-18.298296,-95.666420,-710.775696,33.907993,-31.372503,-689.899231,97.433731,-39.620430,-708.497192,66.800079,-147.921265,-761.598022
4456,37.133333,-0.095639,0.724240,-0.682803,0.010460,151.451019,-793.243408,-764.473328,-18.176762,-95.118599,-708.838806,34.919773,-31.545889,-687.389404,98.228310,-39.880367,-706.824951,66.250435,-146.733002,-761.866272
4457,37.141667,-0.095473,0.731754,-0.674826,0.005615,145.413010,-792.518982,-778.744873,-17.718344,-94.352356,-707.319336,35.681492,-31.829639,-684.625366,98.889397,-40.084831,-705.043091,65.436722,-145.552643,-761.832886
4458,37.150000,-0.096675,0.738089,-0.667742,-0.000067,139.911774,-791.555176,-791.155273,-17.587702,-93.708115,-705.386719,36.745682,-31.886839,-682.382629,99.636208,-40.272316,-703.529602,64.789001,-144.393097,-761.834106
4459,37.158333,-0.096703,0.744447,-0.660630,-0.003961,134.975662,-790.270020,-803.507385,-17.383686,-93.032997,-703.924133,37.324139,-32.098743,-680.025696,100.249245,-40.475765,-702.005554,64.272491,-143.325089,-761.861267
4460,37.166667,-0.096695,0.749471,-0.654889,-0.008019,130.098953,-789.064880,-813.288086,-17.184853,-92.457390,-702.550842,38.348030,-32.136524,-678.360352,100.902893,-40.594944,-700.706299,63.861965,-142.319214,-761.849548
4461,37.175000,-0.097636,0.754609,-0.648768,-0.011516,126.543282,-787.467529,-823.672729,-16.852394,-91.905426,-701.351196,38.654030,-32.395988,-676.190796,101.682579,-40.653625,-699.670288,63.444710,-141.337601,-761.805664
4462,37.183333,-0.095592,0.759306,-0.643507,-0.014695,120.594452,-786.167725,-832.401978,-16.391691,-91.270187,-700.468140,39.528553,-32.528210,-674.737305,102.179207,-40.918816,-698.312561,62.933525,-140.359955,-761.661133
4463,37.191667,-0.095407,0.764220,-0.637580,-0.018889,115.232307,-784.436707,-842.137329,-16.147966,-90.618042,-699.148743,40.430271,-32.660278,-672.986755,102.916786,-41.086517,-697.136292,62.497906,-139.355194,-761.631531
4464,37.200000,-0.093758,0.769452,-0.631372,-0.022845,108.660027,-782.531311,-852.215088,-15.680596,-89.901405,-697.987488,41.387585,-32.751781,-671.270630,103.484924,-41.463615,-695.735962,61.985699,-138.321548,-761.590454
4465,37.208333,-0.092843,0.775298,-0.624166,-0.026635,102.769501,-779.965027,-863.901367,-15.192131,-89.195488,-696.766235,42.141479,-33.085873,-669.245117,104.145004,-41.757816,-694.325378,61.496025,-137.178268,-761.620483
4466,37.216667,-0.091145,0.780905,-0.617194,-0.030835,95.838593,-777.220764,-875.028564,-14.557009,-88.396469,-695.653931,43.436749,-33.184608,-667.620117,104.719269,-42.042854,-692.848755,60.995838,-135.916245,-761.674316
4467,37.225000,-0.089265,0.786444,-0.610163,-0.035201,88.564499,-774.193848,-886.101868,-13.824948,-87.405388,-694.642090,44.420971,-33.333099,-665.676941,105.612679,-42.291649,-691.643005,60.514236,-134.602005,-761.679932
4468,37.233333,-0.088481,0.790597,-0.604486,-0.041522,80.255127,-771.537720,-894.244019,-13.580860,-86.311707,-692.820740,46.009045,-33.123703,-664.371338,106.519745,-42.476307,-690.488220,60.038090,-133.354477,-761.531250
4469,37.241667,-0.084738,0.794614,-0.599377,-0.046417,71.074875,-768.916382,-901.392700,-12.818305,-84.911415,-691.563721,47.348305,-32.740253,-662.765076,107.204346,-42.730755,-689.017090,59.579315,-132.189529,-761.181519
4470,37.250000,-0.082754,0.797215,-0.595704,-0.052316,62.572205,-766.803467,-905.772156,-12.019499,-83.527878,-690.081238,48.629276,-32.313622,-661.202576,108.236832,-42.717865,-688.068176,59.082150,-131.115219,-760.544067
4471,37.258333,-0.082039,0.798109,-0.593939,-0.059393,54.150185,-765.495544,-906.484009,-11.353463,-82.227654,-688.363525,50.255287,-31.635620,-660.076782,109.285179,-42.504688,-687.402405,58.449509,-130.091919,-759.475403
4472,37.266667,-0.082181,0.800056,-0.590837,-0.063781,49.458328,-763.379211,-910.145996,-10.310595,-81.094154,-687.052673,51.487827,-31.112484,-658.783386,110.242233,-42.163857,-686.752441,58.471916,-129.047440,-759.062866
4473,37.275000,-0.082432,0.801078,-0.588818,-0.069083,43.801216,-761.808716,-911.443848,-9.648153,-80.110001,-685.468262,52.984943,-30.510893,-657.766357,110.983749,-41.820820,-685.931274,58.118862,-128.020721,-758.115173
4474,37.283333,-0.082784,0.802692,-0.585946,-0.074158,38.470940,-759.684692,-914.413391,-8.781696,-78.962387,-684.100525,54.409130,-30.004503,-656.773315,112.002357,-41.396416,-685.387756,57.994698,-126.897079,-757.618896
4475,37.291667,-0.083210,0.804216,-0.583024,-0.079979,32.284931,-757.440430,-917.070374,-8.251495,-77.673882,-682.446289,55.646980,-29.343285,-655.402771,113.153320,-40.992561,-684.933960,57.803097,-125.697937,-756.998413
4476,37.300000,-0.081456,0.805278,-0.580875,-0.086468,23.738541,-755.317322,-918.362305,-7.185756,-75.967087,-681.330566,57.366993,-28.589405,-654.533936,114.506615,-40.502945,-684.638062,57.432026,-124.386185,-756.322266
4477,37.308333,-0.081209,0.806922,-0.577421,-0.094161,14.582094,-752.476196,-920.935364,-7.082707,-74.124512,-679.022095,58.563122,-27.869299,-652.884460,115.907135,-40.155071,-684.273560,57.037586,-123.049438,-755.659546
4478,37.316667,-0.076639,0.807130,-0.576299,-0.102700,1.605444,-750.521179,-919.584167,-6.310709,-71.963646,-677.568176,60.788677,-26.661621,-652.467529,117.350517,-40.147644,-683.911743,56.586983,-121.798401,-754.840881
4479,37.325000,-0.074931,0.807830,-0.574013,-0.110929,-8.905944,-748.013733,-920.166687,-5.747450,-70.014893,-675.905884,62.552719,-25.803482,-651.678223,119.013306,-39.872810,-684.012085,56.252129,-120.545380,-754.386169
4480,37.333333,-0.071675,0.807868,-0.572893,-0.118345,-19.400164,-745.976135,-919.125427,-4.435366,-68.310265,-675.392883,64.370140,-25.041328,-651.079773,120.510864,-39.629723,-684.149841,55.683426,-119.401550,-753.636047
4481,37.341667,-0.069248,0.808920,-0.570690,-0.123152,-26.715044,-743.472107,-920.731323,-3.603573,-66.870796,-674.825073,65.650711,-24.434885,-650.472534,121.523903,-39.368202,-684.045471,55.475048,-118.279060,-753.387268
4482,37.350000,-0.065595,0.809183,-0.570010,-0.126526,-32.946453,-741.695190,-920.793152,-2.400247,-65.426247,-675.200867,66.852341,-23.683168,-650.399658,122.534142,-39.017593,-684.265198,55.403065,-117.279060,-753.270752
4483,37.358333,-0.061947,0.809354,-0.569518,-0.129454,-38.761459,-740.028870,-920.700195,-1.504987,-63.960365,-675.476624,67.854019,-22.869474,-650.427307,123.418304,-38.749233,-684.522034,55.475491,-116.391182,-753.324341
4484,37.366667,-0.058110,0.807716,-0.571342,-0.133364,-45.441956,-739.389893,-916.313599,-0.857316,-62.315369,-675.583862,69.236572,-21.692713,-650.933777,124.101166,-38.215820,-684.796082,55.267010,-115.613228,-752.957153
4485,37.375000,-0.052256,0.806189,-0.573619,-0.135237,-51.731079,-738.640564,-911.728516,-0.004880,-60.508724,-676.028381,70.227142,-20.264706,-651.335693,123.919968,-37.561634,-684.312500,55.022160,-114.834923,-752.547363
4486,37.383333,-0.044858,0.803371,-0.577491,-0.138157,-59.985325,-738.118286,-904.301392,1.219824,-58.257111,-676.847595,71.502815,-18.522213,-652.176636,124.136955,-36.828396,-684.260864,54.828182,-114.001427,-752.081360
4487,37.391667,-0.040547,0.799617,-0.581911,-0.142652,-67.023819,-737.774109,-895.358826,2.543220,-55.689430,-677.468933,72.783272,-16.465425,-652.720703,125.236870,-35.651375,-685.188416,54.798119,-113.030647,-751.583801
4488,37.400000,-0.037477,0.793712,-0.588226,-0.150358,-75.833008,-737.924744,-881.795410,3.282573,-52.651783,-676.892334,74.667198,-13.842232,-654.098450,126.696304,-34.280548,-686.621765,54.545254,-111.965080,-750.653748
4489,37.408333,-0.035471,0.786624,-0.595726,-0.158353,-83.644150,-738.158936,-865.738342,4.688046,-49.531982,-677.092102,76.435760,-11.011388,-655.166565,128.565002,-32.500175,-688.388794,54.224503,-110.823174,-749.450623
4490,37.416667,-0.033462,0.780614,-0.601890,-0.165077,-90.263481,-737.770203,-852.323059,5.326366,-46.665585,-676.664368,77.983696,-8.318456,-656.331665,130.096390,-30.973635,-689.744934,54.143822,-109.671547,-748.685730
4491,37.425000,-0.026631,0.775682,-0.607112,-0.170365,-100.261902,-735.909607,-840.562805,6.573771,-43.309364,-677.028992,79.155624,-6.226646,-656.821533,130.684616,-29.991858,-690.045776,53.838646,-108.537148,-747.756409
4492,37.433333,-0.026425,0.773971,-0.607921,-0.175221,-105.259857,-733.999939,-836.298157,,,,80.386368,-4.489071,-657.696594,131.066177,-29.327639,-690.152344,53.842365,-107.346176,-747.629761
4493,37.441667,-0.012802,0.771485,-0.611382,-0.175670,-116.190987,-730.543884,-831.076843,10.654102,-38.663292,-679.642456,81.511864,-3.204470,-658.397949,131.535797,-28.595079,-690.567566,53.879585,-106.186279,-747.842896
4494,37.450000,-0.010665,0.771019,-0.611408,-0.177756,-119.795364,-728.710327,-830.433044,10.546195,-37.635941,-679.594666,82.291397,-2.039993,-659.128784,132.100174,-28.038177,-691.013550,53.936119,-105.169136,-748.194214
4495,37.458333,-0.005599,0.769915,-0.612373,-0.179440,-125.595940,-726.409973,-828.463623,11.752540,-35.278545,-681.377625,82.384148,-1.178351,-659.393616,132.792099,-27.508966,-691.734802,53.830238,-104.234032,-748.506836
4496,37.466667,-0.001653,0.768431,-0.613637,-0.181549,-130.669937,-724.512634,-825.927673,12.001098,-33.650402,-682.423767,82.873787,-0.077929,-660.266968,133.444138,-27.050821,-692.615356,53.741314,-103.408279,-748.960327
4497,37.475000,-0.008804,0.768360,-0.612227,-0.186341,-129.589691,-724.257019,-825.987976,,,,83.420181,1.069802,-661.418030,133.966568,-26.574812,-693.624634,53.606613,-102.627663,-749.437866
4498,37.483333,0.002979,0.764446,-0.617276,-0.185969,-137.969650,-722.130371,-819.061096,8.388183,-31.058910,-681.351440,84.119957,2.545454,-663.027893,134.528030,-26.026241,-694.765259,53.423294,-101.938324,-749.860474
4499,37.491667,0.006795,0.759993,-0.622054,-0.188181,-142.401154,-721.088745,-810.370056,8.670370,-29.044250,-682.797974,84.599121,4.206635,-664.668640,135.211700,-25.138506,-696.168701,53.128056,-101.322426,-750.000610
4500,37.500000,0.013128,0.754359,-0.628618,-0.188705,-147.244186,-719.926453,-799.326416,8.878571,-26.839144,-684.526306,84.558609,5.941105,-666.357300,135.450089,-24.252808,-697.310913,52.988647,-100.800987,-750.121582
4501,37.508333,0.016998,0.747952,-0.635732,-0.190062,-150.424606,-719.398621,-786.923462,8.562219,-24.761314,-685.690247,85.174400,8.117157,-668.765259,135.872528,-23.078362,-698.955688,52.889767,-100.366776,-750.145142
4502,37.516667,0.019517,0.741921,-0.642645,-0.190208,-151.592468,-719.332764,-775.185486,8.051255,-23.020197,-686.907837,84.822800,9.880148,-670.495483,135.994415,-21.864056,-700.411926,52.659302,-100.009102,-749.947998
4503,37.525000,0.022641,0.736364,-0.649194,-0.189216,-152.249390,-719.165527,-764.692505,7.924730,-21.586681,-688.568542,84.819580,11.634695,-672.536255,135.749512,-20.719082,-701.559387,52.622707,-99.655243,-750.028870
4504,37.533333,0.025404,0.732831,-0.653835,-0.186581,-151.632950,-719.115967,-758.396484,7.758010,-20.473743,-690.225708,84.086319,12.932458,-673.932068,135.075714,-19.779560,-702.333740,52.703785,-99.329208,-750.442749
4505,37.541667,0.024939,0.730693,-0.657055,-0.183695,-147.983078,-719.998413,-754.991638,7.174845,-20.004431,-691.462097,83.427269,13.997162,-675.413757,134.822220,-18.681446,-703.447754,52.917698,-99.081879,-751.214966
4506,37.550000,0.025565,0.728215,-0.660594,-0.180735,-145.423615,-720.690491,-750.870667,6.695404,-19.556065,-693.082764,82.584801,14.780386,-676.712402,134.257599,-17.772104,-704.384949,52.798248,-98.918152,-751.643555
4507,37.558333,0.025302,0.727127,-0.662810,-0.176999,-141.601318,-721.744202,-749.563843,6.102984,-19.481766,-694.487061,81.474304,15.445149,-677.809265,133.646484,-16.974432,-705.151611,52.833496,-98.803818,-752.424500
